primaryImage,Object Date
https://images.metmuseum.org/CRDImages/ep/original/DP-14286-003.jpg,ca. 1635
https://images.metmuseum.org/CRDImages/ep/original/DP145915.jpg,1643
https://images.metmuseum.org/CRDImages/ad/original/ap09.26.5.jpg,ca. 1900–1910
https://images.metmuseum.org/CRDImages/ep/original/DP-14882-001.jpg,1548
https://images.metmuseum.org/CRDImages/ad/original/DT275484.jpg,1841
https://images.metmuseum.org/CRDImages/ep/original/DP146502.jpg,ca. 1635–38
https://images.metmuseum.org/CRDImages/as/original/DP166096.jpg,ca. 1785–90
https://images.metmuseum.org/CRDImages/as/original/15_96_2.JPG,late 18th century
https://images.metmuseum.org/CRDImages/ep/original/DT4937.jpg,ca. 1825
https://images.metmuseum.org/CRDImages/ad/original/ap1976.154.jpg,ca. 1865
https://images.metmuseum.org/CRDImages/ad/original/ap26.185.jpg,1835
https://images.metmuseum.org/CRDImages/rl/original/DT3067.jpg,ca. 1512–15
https://images.metmuseum.org/CRDImages/ep/original/DP-19458-001.jpg,ca. 1736
https://images.metmuseum.org/CRDImages/ep/original/DP-19196-001.jpg,1878 or 1879
https://images.metmuseum.org/CRDImages/ad/original/ap95.17.2.jpg,ca. 1843–50
https://images.metmuseum.org/CRDImages/ad/original/Spencer_Young Wife - Copy.jpg,1854
https://images.metmuseum.org/CRDImages/ep/original/DP145409.jpg,ca. 1668–70
https://images.metmuseum.org/CRDImages/ep/original/DP-14108-001.jpg,ca. 1430
https://images.metmuseum.org/CRDImages/ep/original/DP220449.jpg,ca. 1600
https://images.metmuseum.org/CRDImages/ep/original/DP-13728-001.jpg,ca. 1824–34
https://images.metmuseum.org/CRDImages/ad/original/ap06.1323.jpg,1876 (?)
https://images.metmuseum.org/CRDImages/ep/original/DP-19020-001.jpg,1864
https://images.metmuseum.org/CRDImages/ad/original/DT216681.jpg,1846
https://images.metmuseum.org/CRDImages/ep/original/DP-409-001.jpg,1734
https://images.metmuseum.org/CRDImages/ep/original/SF Maso.jpg,ca. 1340
https://images.metmuseum.org/CRDImages/ep/original/DP169215.jpg,1782
https://images.metmuseum.org/CRDImages/ep/original/DP-20589-001.jpg,ca. 1455–60
https://images.metmuseum.org/CRDImages/cl/original/cdi25-120-668.jpg,1464–1507
https://images.metmuseum.org/CRDImages/ep/original/DP356142.jpg,1753
https://images.metmuseum.org/CRDImages/ep/original/DP169392.jpg,1783
https://images.metmuseum.org/CRDImages/ep/original/8742.jpg,1868
https://images.metmuseum.org/CRDImages/ep/original/DT223758.jpg,1655
https://images.metmuseum.org/CRDImages/ad/original/DP-952-001.jpg,ca. 1805
https://images.metmuseum.org/CRDImages/ad/original/DT4975.jpg,1838
https://images.metmuseum.org/CRDImages/ep/original/DP-20646-001.jpg,early 17th century
https://images.metmuseum.org/CRDImages/ep/original/DP145902.jpg,ca. 1665
https://images.metmuseum.org/CRDImages/rl/original/DT3072.jpg,ca. 1335–45
https://images.metmuseum.org/CRDImages/as/original/29_100_533_76315.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP324044.jpg,1757
https://images.metmuseum.org/CRDImages/ep/original/DP-15730-001.jpg,probably after 1827
https://images.metmuseum.org/CRDImages/ep/original/DP169566.jpg,1811
https://images.metmuseum.org/CRDImages/ep/original/DP-19296-001.jpg,ca. 1494–1500
https://images.metmuseum.org/CRDImages/as/original/1984_496_34ab.JPG,12th century
https://images.metmuseum.org/CRDImages/ad/original/ap09.26.6.jpg,ca. 1873
https://images.metmuseum.org/CRDImages/ep/original/ep87.15.37.R.jpg,1869
https://images.metmuseum.org/CRDImages/ep/original/DT2000.jpg,by 1880
https://images.metmuseum.org/CRDImages/rl/original/DP366044.jpg,mid-15th century
https://images.metmuseum.org/CRDImages/ad/original/DP105036.jpg,ca. 1795–98
https://images.metmuseum.org/CRDImages/rl/original/DT3154.jpg,1888
https://images.metmuseum.org/CRDImages/as/original/LC-18_115_jps-010.jpg,late 19th–early 20th century
https://images.metmuseum.org/CRDImages/rl/original/DT3028.jpg,ca. 1448–60
https://images.metmuseum.org/CRDImages/is/original/DP-13133-029.jpg,dated A.H.1294/A.D. 1877
https://images.metmuseum.org/CRDImages/is/original/DP273296.jpg,late 17th century
https://images.metmuseum.org/CRDImages/as/original/29_100_534_76316.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP-16339-001.jpg,ca. 1465
https://images.metmuseum.org/CRDImages/ep/original/DP-12392-001.jpg,ca. 1625–30
https://images.metmuseum.org/CRDImages/ep/original/DP164788.jpg,1516
https://images.metmuseum.org/CRDImages/ad/original/ap1992.407.jpg,1863
https://images.metmuseum.org/CRDImages/ad/original/DT10837.jpg,1871
https://images.metmuseum.org/CRDImages/ad/original/APS1945.jpg,1865–80
https://images.metmuseum.org/CRDImages/ep/original/DT240033.jpg,probably 1861
https://images.metmuseum.org/CRDImages/ep/original/DP-17538-001.jpg,probably ca. 1622–25
https://images.metmuseum.org/CRDImages/ep/original/DP143156.jpg,1676
https://images.metmuseum.org/CRDImages/ep/original/DT17.jpg,ca. 1632–33
https://images.metmuseum.org/CRDImages/ep/original/DT1567.jpg,1889
https://images.metmuseum.org/CRDImages/ep/original/DP169397.jpg,ca. 1787–91
https://images.metmuseum.org/CRDImages/ep/original/DP143179.jpg,1648
https://images.metmuseum.org/CRDImages/ad/original/ap06.178.jpg,1812–13
https://images.metmuseum.org/CRDImages/ad/original/ap19.18.jpg,ca. 1837
https://images.metmuseum.org/CRDImages/ep/original/DP145922.jpg,1642
https://images.metmuseum.org/CRDImages/ep/original/DP161258.jpg,probably ca. 1470
https://images.metmuseum.org/CRDImages/ep/original/DP223490.jpg,ca. 1650–55
https://images.metmuseum.org/CRDImages/ep/original/DP226145.jpg,ca. 1643
https://images.metmuseum.org/CRDImages/as/original/14_140_20_F_sf.jpg,17th century
https://images.metmuseum.org/CRDImages/ad/original/DP239227.jpg,1757
https://images.metmuseum.org/CRDImages/ep/original/DP-1016-001.jpg,ca. 1775
https://images.metmuseum.org/CRDImages/ep/original/DP145402.jpg,ca. 1656
https://images.metmuseum.org/CRDImages/ad/original/ap41.152.2.jpg,ca. 1825
https://images.metmuseum.org/CRDImages/ep/original/DP366371.jpg,1874
https://images.metmuseum.org/CRDImages/ep/original/CT_41570.jpg,ca. 1767–70
https://images.metmuseum.org/CRDImages/rl/original/DP164857.jpg,ca. 1532
https://images.metmuseum.org/CRDImages/ad/original/ap74.27.jpg,1872
https://images.metmuseum.org/CRDImages/ep/original/DP-16481-001.jpg,1871
https://images.metmuseum.org/CRDImages/as/original/4084.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP123919.jpg,ca. 1605–10
https://images.metmuseum.org/CRDImages/ep/original/ep08.136.14.bw.R.jpg,1882
https://images.metmuseum.org/CRDImages/ep/original/DP162141.jpg,1790s
https://images.metmuseum.org/CRDImages/ep/original/DP280848.jpg,1532–35
https://images.metmuseum.org/CRDImages/ad/original/25598.jpg,1776–1883
https://images.metmuseum.org/CRDImages/ep/original/DP-15425-001.jpg,ca. 1630
https://images.metmuseum.org/CRDImages/ep/original/DP-19433-001.jpg,ca. 1525
https://images.metmuseum.org/CRDImages/ad/original/DT1511.jpg,1837
https://images.metmuseum.org/CRDImages/ep/original/DP258301.jpg,ca. 1480
https://images.metmuseum.org/CRDImages/ad/original/DP221115.jpg,1840–50
https://images.metmuseum.org/CRDImages/rl/original/0165-1.jpg,1872
https://images.metmuseum.org/CRDImages/as/original/14_140_10_F_sf.jpg,17th century
https://images.metmuseum.org/CRDImages/rl/original/DT3114.jpg,1837
https://images.metmuseum.org/CRDImages/ep/original/DP-13141-001.jpg,1816
https://images.metmuseum.org/CRDImages/ep/original/DP-413-001.jpg,ca. 1710
https://images.metmuseum.org/CRDImages/ep/original/DT6144.jpg,1640s
https://images.metmuseum.org/CRDImages/ep/original/SFvonKobellHuntsman.jpg,1823
https://images.metmuseum.org/CRDImages/ad/original/ap25.85.2.jpg,ca. 1837–38
https://images.metmuseum.org/CRDImages/ad/original/ap1973.323.2.jpg,1882
https://images.metmuseum.org/CRDImages/ad/original/DT9009.jpg,1862
https://images.metmuseum.org/CRDImages/ep/original/DP-21913-001.jpg,ca. 1890–91
https://images.metmuseum.org/CRDImages/ep/original/DP-22432-001.jpg,1875
https://images.metmuseum.org/CRDImages/as/original/32_56_87871.jpg,8th century
https://images.metmuseum.org/CRDImages/ep/original/DT296243.jpg,1876
https://images.metmuseum.org/CRDImages/ad/original/DT2049.jpg,1790
https://images.metmuseum.org/CRDImages/ad/original/ap74.43.jpg,1869
https://images.metmuseum.org/CRDImages/ad/original/ap69.73.jpg,1801
https://images.metmuseum.org/CRDImages/ad/original/ap54.181 recto.jpg,ca. 1830
https://images.metmuseum.org/CRDImages/rl/original/DP295708.jpg,1787–88
https://images.metmuseum.org/CRDImages/as/original/DP152316.jpg,ca. 1830
https://images.metmuseum.org/CRDImages/ad/original/DT221482.jpg,1777–80
https://images.metmuseum.org/CRDImages/as/original/29_100_532_76314.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/ap65.232.1.jpg,ca. 1845
https://images.metmuseum.org/CRDImages/ep/original/DT1928.jpg,ca. 1883
https://images.metmuseum.org/CRDImages/ad/original/ap06.1281.jpg,1895
https://images.metmuseum.org/CRDImages/ep/original/DT1043.jpg,probably 1878
https://images.metmuseum.org/CRDImages/ad/original/ap22.217.2.jpg,ca. 1826
https://images.metmuseum.org/CRDImages/ep/original/DP356152.jpg,ca. 1736
https://images.metmuseum.org/CRDImages/ad/original/APS473.jpg,ca. 1830
https://images.metmuseum.org/CRDImages/ep/original/DP319026.jpg,1653
https://images.metmuseum.org/CRDImages/ep/original/DT1032.jpg,1863
https://images.metmuseum.org/CRDImages/ad/original/ap12.64.jpg,1856
https://images.metmuseum.org/CRDImages/rl/original/DT712.jpg,1480–89
https://images.metmuseum.org/CRDImages/as/original/14_140_19_F_sf.jpg,17th century
https://images.metmuseum.org/CRDImages/ep/original/DP123833.jpg,1746
https://images.metmuseum.org/CRDImages/ad/original/DP-12213-001.jpg,by 1906
https://images.metmuseum.org/CRDImages/ep/original/DP265242.jpg,ca. 1870
https://images.metmuseum.org/CRDImages/rl/original/DT3044.jpg,1384–85
https://images.metmuseum.org/CRDImages/ep/original/DP-15089-001.jpg,ca. 1490
https://images.metmuseum.org/CRDImages/ep/original/DP259537.jpg,ca. 1818–20
https://images.metmuseum.org/CRDImages/ad/original/DP124011.jpg,ca. 1762
https://images.metmuseum.org/CRDImages/as/original/LC-64_31_2_001.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/EP603.jpg,1886
https://images.metmuseum.org/CRDImages/ad/original/DT11918.jpg,1875
https://images.metmuseum.org/CRDImages/ad/original/DT228976.jpg,1874
https://images.metmuseum.org/CRDImages/ad/original/APS869.jpg,ca. 1850
https://images.metmuseum.org/CRDImages/ad/original/ap29.148.2.jpg,1832
https://images.metmuseum.org/CRDImages/as/original/56_124_1_O1.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP169396.jpg,1603
https://images.metmuseum.org/CRDImages/ep/original/DT4602.jpg,mid-1750s
https://images.metmuseum.org/CRDImages/ep/original/DP-20099-001.jpg,1882–85
https://images.metmuseum.org/CRDImages/as/original/DP152332.jpg,1725
https://images.metmuseum.org/CRDImages/ep/original/DP143209.jpg,1603
https://images.metmuseum.org/CRDImages/ad/original/DP701344.jpg,ca. 1905
https://images.metmuseum.org/CRDImages/ep/original/DP104990.jpg,ca. 1609
https://images.metmuseum.org/CRDImages/ep/original/DP119115.jpg,1565
https://images.metmuseum.org/CRDImages/ep/original/DP146500.jpg,ca. 1632–33
https://images.metmuseum.org/CRDImages/ep/original/DP-12928-001.jpg,ca. 1618
https://images.metmuseum.org/CRDImages/ep/original/ep1976.100.19.jpg,ca. 1760
https://images.metmuseum.org/CRDImages/ep/original/ep17.120.220.bw.R.jpg,1860
https://images.metmuseum.org/CRDImages/ad/original/ap25.198.jpg,by 1894
https://images.metmuseum.org/CRDImages/rl/original/DT3043.jpg,second half 14th century
https://images.metmuseum.org/CRDImages/ep/original/DP-21607-001.jpg,ca. 1881
https://images.metmuseum.org/CRDImages/as/original/14_140_15_F_sf.jpg,17th century
https://images.metmuseum.org/CRDImages/ad/original/ap39.37.jpg,1832
https://images.metmuseum.org/CRDImages/ad/original/DT9035.jpg,ca. 1860
https://images.metmuseum.org/CRDImages/rl/original/DT713.jpg,ca. 1490
https://images.metmuseum.org/CRDImages/ep/original/DP145901.jpg,ca. 1616–17
https://images.metmuseum.org/CRDImages/ep/original/DP-15575-001.jpg,ca. 1876
https://images.metmuseum.org/CRDImages/rl/original/DT3101.jpg,ca. 1665–75
https://images.metmuseum.org/CRDImages/ep/original/DP123836.jpg,1864–65
https://images.metmuseum.org/CRDImages/is/original/wb-55.121.8.JPG,16th–17th century
https://images.metmuseum.org/CRDImages/ad/original/ap29.58.jpg,ca. 1771–76
https://images.metmuseum.org/CRDImages/as/original/18_146_5_55931.jpg,18th century
https://images.metmuseum.org/CRDImages/ep/original/DP-19298-001.jpg,ca. 1480
https://images.metmuseum.org/CRDImages/ep/original/DT4562.jpg,ca. 1765
https://images.metmuseum.org/CRDImages/ep/original/DP293270.jpg,1370s
https://images.metmuseum.org/CRDImages/ad/original/68224.jpg,ca. 1765
https://images.metmuseum.org/CRDImages/ep/original/DP120417.jpg,ca. 1625–26
https://images.metmuseum.org/CRDImages/as/original/4081.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP-19709-001.jpg,1788
https://images.metmuseum.org/CRDImages/ep/original/DP-406-01.jpg,1761
https://images.metmuseum.org/CRDImages/ep/original/DP124055.jpg,ca. 1636–38
https://images.metmuseum.org/CRDImages/ad/original/2002.611.jpg,1753–54
https://images.metmuseum.org/CRDImages/ad/original/63428.jpg,1818
https://images.metmuseum.org/CRDImages/ep/original/1976.100.11.jpg,ca. 1681
https://images.metmuseum.org/CRDImages/ep/original/DP164833.jpg,ca. 1545; reworked 1547 or later
https://images.metmuseum.org/CRDImages/ep/original/DT859.jpg,1862
https://images.metmuseum.org/CRDImages/ep/original/DP-17161-001.jpg,1889
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-049.jpg,1870s
https://images.metmuseum.org/CRDImages/as/original/63_26_3.JPG,19th–20th century
https://images.metmuseum.org/CRDImages/rl/original/DT3077.jpg,ca. 1472–75
https://images.metmuseum.org/CRDImages/ep/original/ep71.11.R.jpg,early 1620s and 1650s
https://images.metmuseum.org/CRDImages/ma/original/DT220060.jpg,ca. 1943
https://images.metmuseum.org/CRDImages/ep/original/2001.216.1.jpg,ca. 1607
https://images.metmuseum.org/CRDImages/ad/original/ap41.14.jpg,ca. 1845
https://images.metmuseum.org/CRDImages/ep/original/DP280918.jpg,ca. 1534–37
https://images.metmuseum.org/CRDImages/ep/original/DP318075(a).jpg,1883
https://images.metmuseum.org/CRDImages/ep/original/DP-1015-001.jpg,ca. 1775
https://images.metmuseum.org/CRDImages/ep/original/DT5004.jpg,ca. 1609
https://images.metmuseum.org/CRDImages/ad/original/ap94.23.1.jpg,1821
https://images.metmuseum.org/CRDImages/ep/original/DP-17996-001.jpg,ca. 1875
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-031.jpg,1870s
https://images.metmuseum.org/CRDImages/ad/original/ap99.27.jpg,ca. 1863
https://images.metmuseum.org/CRDImages/ad/original/ap25.110.135.jpg,1884
https://images.metmuseum.org/CRDImages/ad/original/ap66.214.jpg,ca. 1870–80 (?)
https://images.metmuseum.org/CRDImages/ad/original/25597.jpg,ca. 1870–80 (?)
https://images.metmuseum.org/CRDImages/as/original/DP156154.jpg,ca. 1775
https://images.metmuseum.org/CRDImages/ep/original/DT1863.jpg,1896
https://images.metmuseum.org/CRDImages/ep/original/DP-14201-049.jpg,1879
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-003.jpg,1870s
https://images.metmuseum.org/CRDImages/ad/original/DT348605.jpg,1875
https://images.metmuseum.org/CRDImages/ad/original/DT2075.jpg,1809
https://images.metmuseum.org/CRDImages/ep/original/DP145927.jpg,1625
https://images.metmuseum.org/CRDImages/ad/original/ap95.17.3.jpg,ca. 1829
https://images.metmuseum.org/CRDImages/ep/original/DT204990.jpg,1890
https://images.metmuseum.org/CRDImages/ad/original/DT1550.jpg,1871
https://images.metmuseum.org/CRDImages/ad/original/ap1982.139.jpg,ca. 1857
https://images.metmuseum.org/CRDImages/ep/original/DP218061.jpg,ca. 1500–1505
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-035.jpg,1870s
https://images.metmuseum.org/CRDImages/ep/original/DT1954.jpg,1896
https://images.metmuseum.org/CRDImages/ad/original/DT222199.jpg,1804–6
https://images.metmuseum.org/CRDImages/ep/original/DT2157.jpg,ca. 1875
https://images.metmuseum.org/CRDImages/as/original/DT4003.jpg,ca. 1725
https://images.metmuseum.org/CRDImages/ep/original/DT11823.jpg,1804
https://images.metmuseum.org/CRDImages/ep/original/DP-13039-001.jpg,ca. 1780–82
https://images.metmuseum.org/CRDImages/ep/original/DP143213.jpg,ca. 1657–58
https://images.metmuseum.org/CRDImages/ep/original/DP123844.jpg,possibly 1636
https://images.metmuseum.org/CRDImages/ad/original/ap00.6.jpg,ca. 1898
https://images.metmuseum.org/CRDImages/ep/original/DP145406.jpg,ca. 1670
https://images.metmuseum.org/CRDImages/ep/original/DP124058.jpg,1746
https://images.metmuseum.org/CRDImages/as/original/DT5391.jpg,ca. 1700–1710
https://images.metmuseum.org/CRDImages/ep/original/DT2818.jpg,possibly ca. 1886
https://images.metmuseum.org/CRDImages/ad/original/DT1549.jpg,1870
https://images.metmuseum.org/CRDImages/ep/original/DT1488.jpg,ca. 1875
https://images.metmuseum.org/CRDImages/ad/original/DP-18073-001.jpg,1864
https://images.metmuseum.org/CRDImages/ep/original/DP-19628-001.jpg,1863
https://images.metmuseum.org/CRDImages/ad/original/ap32.73.1.jpg,1901
https://images.metmuseum.org/CRDImages/rl/original/DP318243.jpg,ca. 1391–92
https://images.metmuseum.org/CRDImages/ad/original/ap43.51.jpg,1734
https://images.metmuseum.org/CRDImages/ep/original/DP320128.jpg,1888–90
https://images.metmuseum.org/CRDImages/as/original/2008_646a_recto.jpg,1800–1820
https://images.metmuseum.org/CRDImages/ad/original/ap1971.245.jpg,1885
https://images.metmuseum.org/CRDImages/ep/original/DT404.jpg,1672
https://images.metmuseum.org/CRDImages/ep/original/DP251935.jpg,probably 1650s
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-043.jpg,1870s
https://images.metmuseum.org/CRDImages/ad/original/ap10.153.jpg,1909
https://images.metmuseum.org/CRDImages/ep/original/DP347299.jpg,ca. 1475
https://images.metmuseum.org/CRDImages/ep/original/DP146463.jpg,ca. 1653–54
https://images.metmuseum.org/CRDImages/as/original/DP166073.jpg,mid-18th century
https://images.metmuseum.org/CRDImages/ad/original/ap95.22.6 b.jpg,1818
https://images.metmuseum.org/CRDImages/ep/original/DT7219.jpg,early 1460s
https://images.metmuseum.org/CRDImages/ep/original/DT8828.jpg,ca. 1481–82
https://images.metmuseum.org/CRDImages/ep/original/DT1581.jpg,ca. 1615
https://images.metmuseum.org/CRDImages/ad/original/ap25.110.50.jpg,ca. 1860s
https://images.metmuseum.org/CRDImages/ad/original/GRR Hunt. Ptg. 64.95.jpg,1844
https://images.metmuseum.org/CRDImages/as/original/DP153170.jpg,ca. 1850
https://images.metmuseum.org/CRDImages/ad/original/ap87.15.78.jpg,1871
https://images.metmuseum.org/CRDImages/ep/original/DP-18078-001.jpg,possibly 1780s
https://images.metmuseum.org/CRDImages/ep/original/DP143165.jpg,early 1650s
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-041.jpg,1872
https://images.metmuseum.org/CRDImages/rl/original/DP-19264-001.jpg,1851–53
https://images.metmuseum.org/CRDImages/ad/original/DT207885.jpg,1771
https://images.metmuseum.org/CRDImages/ad/original/APS2219.jpg,1866
https://images.metmuseum.org/CRDImages/ep/original/DT2579.jpg,1879
https://images.metmuseum.org/CRDImages/ep/original/DP145939.jpg,1646
https://images.metmuseum.org/CRDImages/ep/original/DP375436.jpg,ca. 1370
https://images.metmuseum.org/CRDImages/ep/original/DT2139.jpg,"1852, 1857, or 1863"
https://images.metmuseum.org/CRDImages/ad/original/DT1545.jpg,1895; reworked by 1901
https://images.metmuseum.org/CRDImages/ad/original/DT61.jpg,1789
https://images.metmuseum.org/CRDImages/ep/original/DT6944.jpg,ca. 1865–69
https://images.metmuseum.org/CRDImages/ep/original/DT1465.jpg,early 1480s
https://images.metmuseum.org/CRDImages/as/original/63_26_1.JPG,late 19th–20th century
https://images.metmuseum.org/CRDImages/ep/original/DP145932.jpg,1659
https://images.metmuseum.org/CRDImages/ep/original/DP-19542-001.jpg,ca. 1626
https://images.metmuseum.org/CRDImages/ep/original/DT1489.jpg,1879
https://images.metmuseum.org/CRDImages/ad/original/DT2040.jpg,1785
https://images.metmuseum.org/CRDImages/rl/original/DP366042.jpg,ca. 1460
https://images.metmuseum.org/CRDImages/ep/original/DP347297.jpg,ca. 1430–35
https://images.metmuseum.org/CRDImages/ep/original/DP255071.jpg,ca. 1524–26
https://images.metmuseum.org/CRDImages/ep/original/DP-16969-001.jpg,1633
https://images.metmuseum.org/CRDImages/ep/original/DT7220.jpg,ca. 1512–13
https://images.metmuseum.org/CRDImages/ad/original/181610.jpg,ca. 1840
https://images.metmuseum.org/CRDImages/ad/original/116219.jpg,1775
https://images.metmuseum.org/CRDImages/ad/original/116221.jpg,1770–1800
https://images.metmuseum.org/CRDImages/ep/original/DP143206.jpg,1653
https://images.metmuseum.org/CRDImages/ad/original/ap91.32.jpg,1857
https://images.metmuseum.org/CRDImages/as/original/DP156117.jpg,ca. 1725
https://images.metmuseum.org/CRDImages/ad/original/DT2042.jpg,1794
https://images.metmuseum.org/CRDImages/ep/original/DP270310.jpg,1810
https://images.metmuseum.org/CRDImages/as/original/LC-14_76_8_jps-002.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/ap81.13.jpg,1875
https://images.metmuseum.org/CRDImages/ep/original/DP259112.jpg,1753
https://images.metmuseum.org/CRDImages/ep/original/DP-14286-011.jpg,1530s
https://images.metmuseum.org/CRDImages/ep/original/DP120379.jpg,ca. 1660
https://images.metmuseum.org/CRDImages/ad/original/ap22.76.1.jpg,ca. 1806
https://images.metmuseum.org/CRDImages/is/original/sf55-121-7a.jpg,mid–17th century
https://images.metmuseum.org/CRDImages/ep/original/DP-19283-001.jpg,1870
https://images.metmuseum.org/CRDImages/ep/original/DP221238.jpg,ca. 1520
https://images.metmuseum.org/CRDImages/ep/original/DP-17151-001.jpg,ca. 1480–81
https://images.metmuseum.org/CRDImages/ad/original/ap67.187.138.jpg,1912–32
https://images.metmuseum.org/CRDImages/ep/original/DT2134.jpg,probably 1620s
https://images.metmuseum.org/CRDImages/ad/original/ap74.20.jpg,1872
https://images.metmuseum.org/CRDImages/rl/original/DT3069.jpg,ca. 1325
https://images.metmuseum.org/CRDImages/ep/original/DP-22428-001.jpg,ca. 1880
https://images.metmuseum.org/CRDImages/ad/original/DP267686.jpg,ca. 1827
https://images.metmuseum.org/CRDImages/ep/original/DP-20591-001.jpg,possibly ca. 1380
https://images.metmuseum.org/CRDImages/ep/original/DT1446.jpg,ca. 1640
https://images.metmuseum.org/CRDImages/ad/original/DT2023.jpg,1851
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-047.jpg,1885–86
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-009.jpg,1870s
https://images.metmuseum.org/CRDImages/ad/original/ap1972.263.4.jpg,1720–30
https://images.metmuseum.org/CRDImages/ep/original/DT1924.jpg,ca. 1894–96
https://images.metmuseum.org/CRDImages/ad/original/DT2784.jpg,1846
https://images.metmuseum.org/CRDImages/ep/original/DT11.jpg,ca. 1565–70
https://images.metmuseum.org/CRDImages/ep/original/DT2014.jpg,1843 and 1857
https://images.metmuseum.org/CRDImages/ep/original/DP213130.jpg,1825–28
https://images.metmuseum.org/CRDImages/ad/original/DT218025.jpg,1876
https://images.metmuseum.org/CRDImages/ep/original/DP120416.jpg,ca. 1625–26
https://images.metmuseum.org/CRDImages/ad/original/DT9051.jpg,ca. 1850
https://images.metmuseum.org/CRDImages/ep/original/DP143176.jpg,1645
https://images.metmuseum.org/CRDImages/ep/original/DP-16686-001.jpg,1865
https://images.metmuseum.org/CRDImages/ep/original/ep2002.564.jpg,1805
https://images.metmuseum.org/CRDImages/ep/original/DP120783.jpg,1648
https://images.metmuseum.org/CRDImages/as/original/DP146431.jpg,early 15th century
https://images.metmuseum.org/CRDImages/ep/original/DT6682.jpg,ca. 1619
https://images.metmuseum.org/CRDImages/ep/original/DT1482.jpg,ca. 1520
https://images.metmuseum.org/CRDImages/as/original/DP156172.jpg,ca. 1820
https://images.metmuseum.org/CRDImages/ep/original/DT6486.jpg,ca. 1838
https://images.metmuseum.org/CRDImages/ep/original/Wrightsman21.jpg,1748
https://images.metmuseum.org/CRDImages/is/original/TR 112 1- 3 2012image02.jpg,ca. 1800
https://images.metmuseum.org/CRDImages/ep/original/DT2008.jpg,probably 1860s
https://images.metmuseum.org/CRDImages/ep/original/DP164827.jpg,1826
https://images.metmuseum.org/CRDImages/ad/original/ap16.68.4.jpg,1878
https://images.metmuseum.org/CRDImages/rl/original/DT3134.jpg,1855
https://images.metmuseum.org/CRDImages/rl/original/DP267398.jpg,ca. 1480–1500
https://images.metmuseum.org/CRDImages/ep/original/DT1867.jpg,1893
https://images.metmuseum.org/CRDImages/ep/original/DP169641.jpg,1805
https://images.metmuseum.org/CRDImages/as/original/37_119_3_112078.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP171420.jpg,1626
https://images.metmuseum.org/CRDImages/ep/original/ep87.15.21.R.jpg,ca. 1870
https://images.metmuseum.org/CRDImages/ad/original/APS610.jpg,1789
https://images.metmuseum.org/CRDImages/ad/original/25595.jpg,1776–1883
https://images.metmuseum.org/CRDImages/ep/original/DP348637.jpg,ca. 1850–65
https://images.metmuseum.org/CRDImages/ep/original/DT1979.jpg,ca. 1858
https://images.metmuseum.org/CRDImages/ep/original/DT11094.jpg,ca. 1540
https://images.metmuseum.org/CRDImages/aa/original/0571.jpg,second quarter 16th century
https://images.metmuseum.org/CRDImages/ad/original/DP-18741-001.jpg,1832–33
https://images.metmuseum.org/CRDImages/ep/original/DT8871.jpg,ca. 1545
https://images.metmuseum.org/CRDImages/rl/original/DT3071.jpg,ca. 1445
https://images.metmuseum.org/CRDImages/ad/original/ap09.14.jpg,ca. 1813
https://images.metmuseum.org/CRDImages/ep/original/DP339914.jpg,1763
https://images.metmuseum.org/CRDImages/ad/original/ap50.213.jpg,ca. 1800
https://images.metmuseum.org/CRDImages/ad/original/DT218107.jpg,after 1875
https://images.metmuseum.org/CRDImages/ad/original/ap81.16.jpg,1815
https://images.metmuseum.org/CRDImages/ep/original/DP143177.jpg,1657
https://images.metmuseum.org/CRDImages/ad/original/DT226608.jpg,ca. 1768–70
https://images.metmuseum.org/CRDImages/ad/original/DT1510.jpg,1893–95
https://images.metmuseum.org/CRDImages/ad/original/ap24.109.84.jpg,1813–14
https://images.metmuseum.org/CRDImages/ep/original/DT1882.jpg,1877
https://images.metmuseum.org/CRDImages/ep/original/DT1933.jpg,1866–67
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-015.jpg,1870s
https://images.metmuseum.org/CRDImages/ad/original/DP265419.jpg,ca. 1827?
https://images.metmuseum.org/CRDImages/ep/original/DP247630.jpg,ca. 1846–67
https://images.metmuseum.org/CRDImages/ad/original/ap64.220.3.jpg,ca. 1860–65
https://images.metmuseum.org/CRDImages/ep/original/DP123933.jpg,ca. 1765
